[N02-AB-HDPE-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
342,10.720000,558.000922,17.327105,26.291061,3.412518,46.768846
343,10.740000,553.882834,17.365039,26.359296,3.410921,46.625931
344,10.760000,543.587614,17.402465,26.427498,3.409348,46.268644
345,10.780000,547.705702,17.439662,26.495670,3.407785,46.411559
346,10.800000,537.410482,17.476632,26.563810,3.406231,46.054272
347,10.820000,537.410482,17.513235,26.631919,3.404694,46.054272
348,10.840000,537.410482,17.549821,26.699998,3.403157,46.054272
349,10.860000,518.879086,17.585760,26.768046,3.401650,45.411156
350,10.880000,543.587614,17.621893,26.836064,3.400133,46.268644
351,10.900000,525.056218,17.658221,26.904051,3.398606,45.625528
352,10.920000,510.642910,17.693413,26.972008,3.397133,45.125326
353,10.940000,487.993426,17.727331,27.039937,3.395718,44.339295
354,10.960000,508.583866,17.761164,27.107837,3.394308,45.053869
355,10.980000,504.465778,17.795543,27.175709,3.392870,44.910954
356,11.000000,479.757250,17.828930,27.243552,3.391480,44.053466
357,11.020000,485.934382,17.861675,27.311368,3.390119,44.267838
358,11.040000,475.639162,17.894267,27.379157,3.388764,43.910551
359,11.060000,473.580118,17.926427,27.446919,3.387430,43.839094
360,11.080000,448.871590,17.957669,27.514655,3.386139,42.981605
361,11.100000,459.166810,17.988410,27.582365,3.384871,43.338892
362,11.120000,457.107766,18.019419,27.650050,3.383590,43.267435
363,11.140000,440.635414,18.049790,27.717709,3.382338,42.695776
364,11.160000,424.163062,18.079035,27.785344,3.381140,42.124117
365,11.180000,415.926886,18.107435,27.852955,3.379982,41.838288
366,11.200000,424.163062,18.135825,27.920543,3.378823,42.124117
367,11.220000,409.749754,18.163996,27.988108,3.377675,41.623916
368,11.240000,391.218359,18.191046,28.055650,3.376579,40.980799
369,11.260000,356.214611,18.216280,28.123172,3.375570,39.766024
370,11.280000,323.269907,18.239214,28.190674,3.374671,38.622706
371,11.300000,290.325203,18.259918,28.258160,3.373878,37.479388
372,11.320000,245.026235,18.277979,28.325631,3.373211,35.907326
373,11.340000,193.550135,18.292772,28.393090,3.372700,34.120892
374,11.360000,168.841607,18.304994,28.460540,3.372311,33.263404
375,11.380000,127.660728,18.314992,28.527983,3.372029,31.834256
376,11.400000,98.834112,18.322630,28.595422,3.371860,30.833853
377,11.420000,61.771320,18.328045,28.662859,3.371798,29.547621
378,11.440000,67.948452,18.332419,28.730295,3.371785,29.761993
379,11.460000,41.180880,18.336098,28.797731,3.371805,28.833047
380,11.480000,32.944704,18.338598,28.865167,3.371881,28.547218
381,11.500000,4.118088,18.339848,28.932606,3.372018,27.546814
382,11.520000,20.590440,18.340681,29.000048,3.372174,28.118473
383,11.540000,20.590440,18.342070,29.067493,3.372304,28.118473
384,11.560000,12.354264,18.343181,29.134941,3.372447,27.832644
385,11.580000,20.590440,18.344292,29.202391,3.372590,28.118473
386,11.600000,24.708528,18.345819,29.269844,3.372713,28.261388

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,0.000000,789.643371,27.403900
2,0.020000,797.879547,27.689729
3,0.040000,799.938591,27.761187
4,0.060000,799.938591,27.761187
5,0.080000,789.643371,27.403900
6,0.100000,793.761459,27.546814
7,0.120000,787.584327,27.332442
8,0.140000,787.584327,27.332442
9,0.160000,795.820503,27.618272
10,0.180000,791.702415,27.475357
11,0.200000,795.820503,27.618272
12,0.220000,795.820503,27.618272
13,0.240000,797.879547,27.689729
14,0.260000,793.761459,27.546814
15,0.280000,787.584327,27.332442
16,0.300000,806.115723,27.975559
17,0.320000,785.525283,27.260985
18,0.340000,795.820503,27.618272
19,0.360000,791.702415,27.475357
20,0.380000,793.761459,27.546814
21,0.400000,801.997635,27.832644
22,0.420000,793.761459,27.546814
23,0.440000,791.702415,27.475357
24,0.460000,787.584327,27.332442
25,0.480000,791.702415,27.475357
26,0.500000,793.761459,27.546814
27,0.520000,791.702415,27.475357
28,0.540000,791.702415,27.475357
29,0.560000,789.643371,27.403900
30,0.580000,795.820503,27.618272
31,0.600000,789.643371,27.403900
32,0.620000,799.938591,27.761187
33,0.640000,785.525283,27.260985
34,0.660000,791.702415,27.475357
35,0.680000,793.761459,27.546814
36,0.700000,789.643371,27.403900
37,0.720000,793.761459,27.546814
38,0.740000,804.056679,27.904101
39,0.760000,799.938591,27.761187
40,0.780000,793.761459,27.546814
41,0.800000,795.820503,27.618272
42,0.820000,793.761459,27.546814
43,0.840000,797.879547,27.689729
44,0.860000,789.643371,27.403900
45,0.880000,783.466239,27.189528
46,0.900000,789.643371,27.403900
47,0.920000,795.820503,27.618272
48,0.940000,793.761459,27.546814
49,0.960000,789.643371,27.403900
50,0.980000,797.879547,27.689729
51,1.000000,801.997635,27.832644
52,1.020000,804.056679,27.904101
53,1.040000,799.938591,27.761187
54,1.060000,791.702415,27.475357
55,1.080000,791.702415,27.475357
56,1.100000,785.525283,27.260985
57,1.120000,795.820503,27.618272
58,1.140000,793.761459,27.546814
59,1.160000,795.820503,27.618272
