[N02-CD-2024-T4-NU-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
320,0.638000,7780.101893,15.166475,2.345675,3.490539,70.599527
321,0.640000,7860.844241,15.221061,2.352655,3.489335,71.315106
322,0.642000,7947.353898,15.276212,2.359632,3.488117,72.081798
323,0.644000,8071.351075,15.332077,2.366607,3.486883,73.180723
324,0.646000,8218.417493,15.388867,2.373580,3.485628,74.484099
325,0.648000,8368.367566,15.446672,2.380550,3.484350,75.813031
326,0.650000,8498.132053,15.505429,2.387517,3.483049,76.963068
327,0.652000,8622.129229,15.565049,2.394482,3.481729,78.061993
328,0.654000,8734.591784,15.625468,2.401444,3.480390,79.058692
329,0.656000,8838.403374,15.686617,2.408403,3.479035,79.978722
330,0.658000,8982.586137,15.748605,2.415360,3.477660,81.256542
331,0.660000,9089.281382,15.811440,2.422314,3.476265,82.202128
332,0.662000,9172.907384,15.874911,2.429265,3.474855,82.943264
333,0.664000,9236.347800,15.938868,2.436213,3.473434,83.505504
334,0.666000,9296.904560,16.003228,2.443159,3.472004,84.042188
335,0.668000,9363.228631,16.068003,2.450101,3.470563,84.629985
336,0.670000,9415.134426,16.133161,2.457041,3.469113,85.090000
337,0.672000,9492.993118,16.198741,2.463978,3.467653,85.780023
338,0.674000,9530.480636,16.264694,2.470912,3.466184,86.112256
339,0.676000,9516.062360,16.330699,2.477842,3.464713,85.984474
340,0.678000,9461.272910,16.396436,2.484770,3.463247,85.498903
341,0.680000,9400.716150,16.461746,2.491695,3.461791,84.962218
342,0.682000,9354.577665,16.526659,2.498618,3.460342,84.553316
343,0.684000,9337.275734,16.591326,2.505537,3.458899,84.399978
344,0.686000,9296.904560,16.655767,2.512453,3.457461,84.042188
345,0.688000,9219.045868,16.719771,2.519367,3.456031,83.352166
346,0.690000,9121.001589,16.783142,2.526277,3.454615,82.483249
347,0.692000,9040.259242,16.845870,2.533185,3.453214,81.767670
348,0.694000,8988.353447,16.908114,2.540090,3.451822,81.307655
349,0.696000,8962.400550,16.970064,2.546992,3.450437,81.077647
350,0.698000,8971.051516,17.031930,2.553892,3.449053,81.154316
351,0.700000,8985.469792,17.093851,2.560789,3.447668,81.282098
352,0.702000,8991.237103,17.155816,2.567683,3.446280,81.333211
353,0.704000,8973.935171,17.217717,2.574574,3.444894,81.179873
354,0.706000,8973.935171,17.279533,2.581462,3.443509,81.179873
355,0.708000,9040.259242,17.341552,2.588348,3.442119,81.767670
356,0.710000,9118.117934,17.404043,2.595231,3.440718,82.457692
357,0.712000,9213.278558,17.467103,2.602111,3.439303,83.301053
358,0.714000,9299.788216,17.530762,2.608988,3.437873,84.067745
359,0.716000,9380.530563,17.594969,2.615862,3.436431,84.783324
360,0.718000,9467.040221,17.659723,2.622734,3.434976,85.550015
361,0.720000,9565.084499,17.725084,2.629602,3.433506,86.418933
362,0.722000,9677.547055,17.791139,2.636468,3.432020,87.415632
363,0.724000,9790.009610,17.857938,2.643330,3.430516,88.412331
364,0.726000,9902.472165,17.925478,2.650190,3.428994,89.409030
365,0.728000,9980.330857,17.993641,2.657046,3.427458,90.099053
366,0.730000,10055.305894,18.062296,2.663899,3.425909,90.763519
367,0.732000,10110.095344,18.131365,2.670750,3.424351,91.249090
368,0.734000,10153.350173,18.200739,2.677597,3.422785,91.632436
369,0.736000,10199.488657,18.270386,2.684441,3.421211,92.041338
370,0.738000,10239.859830,18.340297,2.691282,3.419631,92.399128
371,0.740000,10265.812728,18.410403,2.698119,3.418046,92.629135
372,0.742000,10260.045417,18.480545,2.704954,3.416460,92.578023
373,0.744000,10231.208865,18.550536,2.711785,3.414876,92.322459
374,0.746000,10213.906933,18.620337,2.718613,3.413295,92.169120
375,0.748000,10187.954036,18.689959,2.725438,3.411718,91.939113
376,0.750000,10127.397275,18.759253,2.732260,3.410148,91.402429
377,0.752000,10043.771273,18.828024,2.739079,3.408589,90.661293
378,0.754000,9925.541407,18.896076,2.745895,3.407046,89.613481
379,0.756000,9804.427886,18.963282,2.752707,3.405521,88.540113
380,0.758000,9686.198020,19.029643,2.759517,3.404016,87.492301
381,0.760000,9579.502776,19.095210,2.766323,3.402527,86.546715
382,0.762000,9469.923876,19.160012,2.773127,3.401056,85.575572
383,0.764000,9351.694010,19.224012,2.779928,3.399603,84.527760
384,0.766000,9239.231455,19.287200,2.786725,3.398168,83.531061
385,0.768000,9149.838142,19.349677,2.793520,3.396748,82.738812
386,0.770000,9066.212139,19.411539,2.800312,3.395342,81.997677
387,0.772000,9043.142897,19.473014,2.807102,3.393945,81.793226
388,0.774000,9017.190000,19.534297,2.813888,3.392551,81.563219
389,0.776000,8988.353447,19.595369,2.820672,3.391161,81.307655
390,0.778000,8956.633240,19.656211,2.827453,3.389776,81.026534
391,0.780000,8933.563997,19.716843,2.834231,3.388396,80.822083
392,0.782000,8927.796687,19.777352,2.841006,3.387018,80.770970
393,0.784000,8936.447653,19.837846,2.847779,3.385639,80.847640
394,0.786000,8950.865929,19.898394,2.854549,3.384259,80.975422
395,0.788000,8971.051516,19.959034,2.861316,3.382876,81.154316
396,0.790000,9011.422689,20.019854,2.868080,3.381489,81.512106
397,0.792000,9063.328484,20.080961,2.874842,3.380094,81.972121
398,0.794000,9144.070831,20.142490,2.881601,3.378688,82.687700
399,0.796000,9242.115110,20.204598,2.888357,3.377269,83.556617
400,0.798000,9322.857458,20.267284,2.895110,3.375836,84.272196
401,0.800000,9415.134426,20.330527,2.901860,3.374389,85.090000
402,0.802000,9490.109463,20.394307,2.908607,3.372929,85.754466
403,0.804000,9524.713326,20.458428,2.915352,3.371461,86.061143
404,0.806000,9550.666223,20.522726,2.922093,3.369987,86.291151
405,0.808000,9588.153742,20.587209,2.928832,3.368509,86.623384
406,0.810000,9628.524915,20.651927,2.935567,3.367025,86.981173
407,0.812000,9666.012434,20.716878,2.942300,3.365535,87.313406
408,0.814000,9666.012434,20.781926,2.949029,3.364041,87.313406
409,0.816000,9637.175881,20.846848,2.955756,3.362550,87.057842
