[N02-AB-1045HR-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
194,-3.352000,-126.095225,-1.076109
195,-3.350000,-108.702780,-0.927680
196,-3.348000,-128.993966,-1.100847
197,-3.346000,-157.981374,-1.348229
198,-3.344000,-178.272559,-1.521395
199,-3.342000,-166.677596,-1.422443
200,-3.340000,-152.183892,-1.298752
201,-3.338000,-131.892706,-1.125585
202,-3.336000,-131.892706,-1.125585
203,-3.334000,-146.386410,-1.249276
204,-3.332000,-155.082633,-1.323490
205,-3.330000,-160.880114,-1.372967
206,-3.328000,-157.981374,-1.348229
207,-3.326000,-157.981374,-1.348229
208,-3.324000,-152.183892,-1.298752
209,-3.322000,-134.791447,-1.150323
210,-3.320000,-128.993966,-1.100847
211,-3.318000,-134.791447,-1.150323
212,-3.316000,-155.082633,-1.323490
213,-3.314000,-166.677596,-1.422443
214,-3.312000,-175.373818,-1.496657
215,-3.310000,-160.880114,-1.372967
216,-3.308000,-160.880114,-1.372967
217,-3.306000,-137.690188,-1.175062
218,-3.304000,-134.791447,-1.150323
219,-3.302000,-140.588929,-1.199800
220,-3.300000,-157.981374,-1.348229
221,-3.298000,-157.981374,-1.348229
222,-3.296000,-175.373818,-1.496657
223,-3.294000,-143.487670,-1.224538
224,-3.292000,-137.690188,-1.175062
225,-3.290000,-126.095225,-1.076109
226,-3.288000,-149.285151,-1.274014
227,-3.286000,-163.778855,-1.397705
228,-3.284000,-178.272559,-1.521395
229,-3.282000,-181.171300,-1.546134
230,-3.280000,-160.880114,-1.372967
231,-3.278000,-140.588929,-1.199800
232,-3.276000,-123.196484,-1.051371
233,-3.274000,-123.196484,-1.051371
234,-3.272000,-149.285151,-1.274014
235,-3.270000,-169.576337,-1.447181
236,-3.268000,-184.070041,-1.570872
237,-3.266000,-152.183892,-1.298752
238,-3.264000,-134.791447,-1.150323
239,-3.262000,-131.892706,-1.125585
240,-3.260000,-137.690188,-1.175062
241,-3.258000,-163.778855,-1.397705
242,-3.256000,-178.272559,-1.521395
243,-3.254000,-175.373818,-1.496657
244,-3.252000,-157.981374,-1.348229
245,-3.250000,-140.588929,-1.199800
246,-3.248000,-137.690188,-1.175062
247,-3.246000,-140.588929,-1.199800
248,-3.244000,-169.576337,-1.447181
249,-3.242000,-157.981374,-1.348229
250,-3.240000,-140.588929,-1.199800
251,-3.238000,-140.588929,-1.199800
252,-3.236000,-140.588929,-1.199800
253,-3.234000,-149.285151,-1.274014
254,-3.232000,-152.183892,-1.298752
255,-3.230000,-152.183892,-1.298752
256,-3.228000,-155.082633,-1.323490
257,-3.226000,-163.778855,-1.397705
258,-3.224000,-163.778855,-1.397705
259,-3.222000,-160.880114,-1.372967
260,-3.220000,-140.588929,-1.199800
261,-3.218000,-137.690188,-1.175062
262,-3.216000,-146.386410,-1.249276
263,-3.214000,-155.082633,-1.323490
264,-3.212000,-146.386410,-1.249276
265,-3.210000,-160.880114,-1.372967
266,-3.208000,-160.880114,-1.372967
267,-3.206000,-152.183892,-1.298752
268,-3.204000,-155.082633,-1.323490
269,-3.202000,-149.285151,-1.274014
270,-3.200000,-155.082633,-1.323490
271,-3.198000,-149.285151,-1.274014
272,-3.196000,-152.183892,-1.298752
273,-3.194000,-149.285151,-1.274014
274,-3.192000,-155.082633,-1.323490
275,-3.190000,-152.183892,-1.298752
276,-3.188000,-152.183892,-1.298752
277,-3.186000,-146.386410,-1.249276
278,-3.184000,-140.588929,-1.199800
279,-3.182000,-152.183892,-1.298752
280,-3.180000,-149.285151,-1.274014
281,-3.178000,-166.677596,-1.422443
282,-3.176000,-172.475078,-1.471919
283,-3.174000,-166.677596,-1.422443
284,-3.172000,-140.588929,-1.199800
285,-3.170000,-131.892706,-1.125585
286,-3.168000,-131.892706,-1.125585
287,-3.166000,-157.981374,-1.348229
288,-3.164000,-157.981374,-1.348229
